iso3,year,corr_d01,corr_d02,corr_d03,corr_d04,corr_d05,corr_d06,corr_d07,corr_analysis_d01,corr_analysis_d02,corr_analysis_d03,corr_analysis_d05,corr_analysis_d07,lat,lon,income_group_2020,gdp_pc_2011_2020
THA,2003.0,0.46943227256302655,0.4563818640698748,0.43042557775875073,0.4022274843335921,0.3840679645723075,0.3716756191913111,0.3508067911402952,0.707484150924528,0.6473018561954893,0.6092370280755051,0.5449037645002276,0.4886221194395718,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2004.0,0.48893587726687315,0.4549810810697051,0.42595350775876967,0.39667935222921397,0.38437266456751157,0.3396526593111787,0.3061620032047478,0.7269089907856517,0.6478994983207965,0.6088492808339947,0.547781642295191,0.45465920288053,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2005.0,0.47182092252489,0.45827622049143574,0.4271406396560486,0.40705236535794176,0.37068579695602405,0.3470805349709035,0.34219314249622856,0.7043855412778168,0.6472292399679666,0.6060026437810021,0.5282173510500957,0.47924078359638955,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2007.0,0.5936659415168233,0.575386758921929,0.5644892592938617,0.547908552991615,0.524994410869783,0.4956055626402534,0.4552747371477224,0.8440553207103481,0.8001637505630282,0.7685609343575218,0.7169997219339498,0.6417886000653917,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2008.0,0.5846666653062049,0.5437892533595565,0.5089733713547346,0.47704388163032435,0.4373820084543824,0.4021084450540136,0.38776492753696307,0.8002096429602388,0.7556871355193324,0.7082703756228966,0.6235024192431722,0.5697401956679439,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2009.0,0.5930357153915938,0.5710874256138216,0.555050692895534,0.5241534947837652,0.49078682538804613,0.45685328495309446,0.4443044158901672,0.8281981434477145,0.7927335004130456,0.7592757854688167,0.6749221288489315,0.6456427161555238,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2010.0,0.5486263977103729,0.5242504531708274,0.48750690579587014,0.4590806806126836,0.43434659725061464,0.38952979585433883,0.3510077232346048,0.7939116216538774,0.7591073674846541,0.7230915805052235,0.653341264347354,0.5672171372439405,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2011.0,0.6563945448823588,0.6285830150187607,0.5976735059011389,0.5508609531175289,0.5203924896724961,0.4882593357255732,0.4601332381587714,0.8552855541058857,0.8147176207049325,0.777593768864612,0.6867806786538414,0.6249405135639192,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2012.0,0.5604634108542372,0.5367341249928422,0.49940130775858216,0.46966933003365785,0.45795817639253467,0.4290523969422066,0.40125253268954564,0.7926185380869468,0.7493755346304066,0.7008926204805402,0.6360134134671787,0.5658854295215194,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2013.0,0.6323300023719833,0.6160156785464699,0.588321148138831,0.5506614520263077,0.5250955022497845,0.491984596914869,0.465964251344888,0.8442674197521615,0.8104443927423959,0.7798578058786105,0.6976424652814385,0.6293446108666853,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2014.0,0.5905678699234379,0.5568071270630597,0.5247871333320273,0.4937901565605633,0.452012346182329,0.4327392869044112,0.3870540548131625,0.8333411536249238,0.7819338155697807,0.7466164607445881,0.6603727976947784,0.5872538302090791,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2015.0,0.5919111192295275,0.5696711439342319,0.5227607130345454,0.48832570599363073,0.47096744764372195,0.4360327432307765,0.410777368369531,0.8426437247013204,0.7992238689173168,0.7541383971865376,0.6964319494414845,0.6147253887968237,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2016.0,0.656119235753731,0.6404088082011951,0.6172834243554335,0.5878794822487653,0.570346883860865,0.5521454488379048,0.5244593097445808,0.8738213432423242,0.8442436125168182,0.8181093314338549,0.7584829117588706,0.7006040055444027,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2017.0,0.608504207008362,0.5856287844113948,0.5532144199896312,0.5326844492631233,0.4984653253478906,0.4599129975582171,0.42281102515791646,0.8506317071556818,0.8153379875484735,0.7824963535686612,0.7225519650430628,0.6438359339794169,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2018.0,0.6009512157126595,0.5797277410158729,0.5561518148190093,0.5360039010948161,0.5234697637764766,0.5033196891984377,0.46485690366022725,0.8714029591340151,0.8337717333385235,0.8095366231618077,0.76235114340648,0.6854398500145468,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2019.0,0.5967112216661139,0.5610905145666819,0.5436180843539935,0.5146628412321204,0.50329871486018,0.48307091600928137,0.45878014829072017,0.8523205719993091,0.8017825916017871,0.7712202877677027,0.7240380499335516,0.6657865751302751,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2020.0,0.5990001841860914,0.568929701493701,0.549730423026857,0.5216181841165877,0.48962411133064854,0.4848156152307174,0.45440150330559426,0.8578239256289873,0.8171399818081233,0.7911159666349225,0.7260086906937739,0.670533119005342,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
TJK,1985.0,0.5714544326894122,0.5316360040837863,0.5320873480983563,0.47061695538033665,0.466750423394413,0.40231704631210746,0.3377550087078334,0.14012388544228993,0.11126478037356591,0.147032166933868,0.11293175211337149,0.09454810127336764,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1986.0,0.6816439184857065,0.6567530068106984,0.6140378547022448,0.5783676806954837,0.5277342436950093,0.46859567288987397,0.40929480779875566,0.9519448761288102,0.8988697964823542,0.837887166438056,0.7349775357656122,0.5818272648973551,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1987.0,0.7188385886763974,0.6973818559706184,0.672298114032514,0.6385106175686036,0.5882665417776866,0.5443379009651943,0.5089432417515932,0.9575107498567124,0.9207114673060085,0.8777074062415774,0.746509755878306,0.6287063595085206,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1988.0,0.6924139584860147,0.677329123098439,0.674212680628452,0.635212049867681,0.5671226868661688,0.5004633393981621,0.4161280366648841,0.9570570588319501,0.9164156029118636,0.8816397413849513,0.7728745561777186,0.5915771087882744,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1989.0,0.6603813936717328,0.6459065013355002,0.6243711232511907,0.5925438802641468,0.5440580501063076,0.48596723427913585,0.46815305943752633,0.9690297216532314,0.9352236914160413,0.9071257430147137,0.8118480130062545,0.7163052162530563,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1990.0,0.6055569491184263,0.5920857845182306,0.5642285730297365,0.5412996604632934,0.4916322277271901,0.4813212014451068,0.4424144598741127,0.963324185817819,0.920491303383637,0.868082276508344,0.7388997434966761,0.6159578762722395,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
TJK,1991.0,0.5791219733326473,0.5558634751518334,0.5267997479394138,0.4581179993377122,0.37978710557686046,0.39252671424991914,0.381473259751833,0.931393217134865,0.8766261856732955,0.8268678352084854,0.6484040982328472,0.5536219877426897,39.433023587024834,69.7133820184883,Lower middle,3061.117198886305
