radiosonde_id,year,nobs,lat,lon,year_first,year_last
MXM00076679,1988,709,19.4333,-99.1333,1948,2023
MXM00076679,1989,499,19.4333,-99.1333,1948,2023
MXM00076679,1990,669,19.4333,-99.1333,1948,2023
MXM00076679,1991,610,19.4333,-99.1333,1948,2023
MXM00076679,1992,681,19.4333,-99.1333,1948,2023
MXM00076679,1993,648,19.4333,-99.1333,1948,2023
MXM00076679,1994,599,19.4333,-99.1333,1948,2023
MXM00076679,1995,542,19.4333,-99.1333,1948,2023
MXM00076679,1996,737,19.4333,-99.1333,1948,2023
MXM00076679,1997,573,19.4333,-99.1333,1948,2023
MXM00076679,1998,536,19.4333,-99.1333,1948,2023
MXM00076679,1999,649,19.4333,-99.1333,1948,2023
MXM00076679,2000,683,19.4333,-99.1333,1948,2023
MXM00076679,2001,707,19.4333,-99.1333,1948,2023
MXM00076679,2002,698,19.4333,-99.1333,1948,2023
MXM00076679,2003,723,19.4333,-99.1333,1948,2023
MXM00076679,2004,651,19.4333,-99.1333,1948,2023
MXM00076679,2005,672,19.4333,-99.1333,1948,2023
MXM00076679,2006,716,19.4333,-99.1333,1948,2023
MXM00076679,2007,622,19.4333,-99.1333,1948,2023
MXM00076679,2008,676,19.4333,-99.1333,1948,2023
MXM00076679,2009,645,19.4333,-99.1333,1948,2023
MXM00076679,2010,698,19.4333,-99.1333,1948,2023
MXM00076679,2011,731,19.4333,-99.1333,1948,2023
MXM00076679,2012,699,19.4333,-99.1333,1948,2023
MXM00076679,2013,812,19.4333,-99.1333,1948,2023
MXM00076679,2014,890,19.4333,-99.1333,1948,2023
MXM00076679,2015,765,19.4333,-99.1333,1948,2023
MXM00076679,2016,540,19.4333,-99.1333,1948,2023
MXM00076679,2017,575,19.4333,-99.1333,1948,2023
MXM00076679,2018,531,19.4333,-99.1333,1948,2023
MXM00076679,2019,871,19.4333,-99.1333,1948,2023
MXM00076679,2020,943,19.4333,-99.1333,1948,2023
MXM00076692,1985,729,19.15,-96.1333,1952,2023
MXM00076692,1986,700,19.15,-96.1333,1952,2023
MXM00076692,1987,688,19.15,-96.1333,1952,2023
MXM00076692,1988,685,19.15,-96.1333,1952,2023
MXM00076692,1989,401,19.15,-96.1333,1952,2023
MXM00076692,1990,259,19.15,-96.1333,1952,2023
MXM00076692,1991,355,19.15,-96.1333,1952,2023
MXM00076692,1992,543,19.15,-96.1333,1952,2023
MXM00076692,1993,431,19.15,-96.1333,1952,2023
MXM00076692,1994,437,19.15,-96.1333,1952,2023
MXM00076692,1995,570,19.15,-96.1333,1952,2023
MXM00076692,1996,589,19.15,-96.1333,1952,2023
MXM00076692,1997,620,19.15,-96.1333,1952,2023
MXM00076692,1998,387,19.15,-96.1333,1952,2023
MXM00076692,1999,321,19.15,-96.1333,1952,2023
MXM00076692,2000,342,19.15,-96.1333,1952,2023
MXM00076692,2001,358,19.15,-96.1333,1952,2023
MXM00076692,2002,394,19.15,-96.1333,1952,2023
MXM00076692,2003,351,19.15,-96.1333,1952,2023
MXM00076692,2004,342,19.15,-96.1333,1952,2023
MXM00076692,2005,336,19.15,-96.1333,1952,2023
MXM00076692,2006,427,19.15,-96.1333,1952,2023
MXM00076692,2007,158,19.15,-96.1333,1952,2023
MXM00076692,2008,307,19.15,-96.1333,1952,2023
MXM00076692,2009,599,19.15,-96.1333,1952,2023
MXM00076692,2010,674,19.15,-96.1333,1952,2023
MXM00076692,2011,478,19.15,-96.1333,1952,2023
MXM00076692,2012,350,19.15,-96.1333,1952,2023
MXM00076692,2013,496,19.15,-96.1333,1952,2023
MXM00076692,2014,380,19.15,-96.1333,1952,2023
MXM00076692,2015,687,19.15,-96.1333,1952,2023
MXM00076692,2016,440,19.15,-96.1333,1952,2023
MXM00076692,2017,346,19.15,-96.1333,1952,2023
MXM00076692,2018,141,19.15,-96.1333,1952,2023
MXM00076692,2019,305,19.15,-96.1333,1952,2023
MXM00076692,2020,567,19.15,-96.1333,1952,2023
MXM00076713,2005,185,18.633,-91.833,2005,2005
MXM00076723,1985,538,18.717,-110.95,1973,2007
MXM00076723,1986,373,18.717,-110.95,1973,2007
MXM00076723,1987,174,18.717,-110.95,1973,2007
MXM00076723,1988,273,18.717,-110.95,1973,2007
MXM00076723,1989,226,18.717,-110.95,1973,2007
MXM00076723,1990,53,18.717,-110.95,1973,2007
MXM00076723,1994,450,18.717,-110.95,1973,2007
MXM00076723,1995,258,18.717,-110.95,1973,2007
MXM00076723,1996,322,18.717,-110.95,1973,2007
MXM00076723,1997,221,18.717,-110.95,1973,2007
MXM00076723,1998,186,18.717,-110.95,1973,2007
MXM00076723,1999,166,18.717,-110.95,1973,2007
MXM00076723,2000,192,18.717,-110.95,1973,2007
MXM00076723,2001,37,18.717,-110.95,1973,2007
MXM00076723,2002,156,18.717,-110.95,1973,2007
MXM00076723,2003,179,18.717,-110.95,1973,2007
MXM00076723,2004,177,18.717,-110.95,1973,2007
MXM00076723,2005,140,18.717,-110.95,1973,2007
MXM00076723,2006,118,18.717,-110.95,1973,2007
MXM00076723,2007,50,18.717,-110.95,1973,2007
MXM00076743,2005,183,17.9833,-92.9333,2005,2023
MXM00076743,2006,288,17.9833,-92.9333,2005,2023
MXM00076743,2007,133,17.9833,-92.9333,2005,2023
MXM00076743,2009,256,17.9833,-92.9333,2005,2023
MXM00076743,2010,164,17.9833,-92.9333,2005,2023
MXM00076743,2011,520,17.9833,-92.9333,2005,2023
MXM00076743,2012,618,17.9833,-92.9333,2005,2023
MXM00076743,2013,243,17.9833,-92.9333,2005,2023
MXM00076743,2014,138,17.9833,-92.9333,2005,2023
MXM00076743,2015,70,17.9833,-92.9333,2005,2023
MXM00076743,2016,77,17.9833,-92.9333,2005,2023
MXM00076743,2017,157,17.9833,-92.9333,2005,2023
MXM00076743,2018,93,17.9833,-92.9333,2005,2023
MXM00076743,2019,146,17.9833,-92.9333,2005,2023
MXM00076743,2020,390,17.9833,-92.9333,2005,2023
MXM00076805,1992,91,16.75,-99.75,1974,2023
MXM00076805,1993,338,16.75,-99.75,1974,2023
MXM00076805,1994,440,16.75,-99.75,1974,2023
MXM00076805,1995,383,16.75,-99.75,1974,2023
MXM00076805,1996,596,16.75,-99.75,1974,2023
MXM00076805,1997,439,16.75,-99.75,1974,2023
MXM00076805,1998,239,16.75,-99.75,1974,2023
MXM00076805,1999,54,16.75,-99.75,1974,2023
MXM00076805,2000,338,16.75,-99.75,1974,2023
MXM00076805,2001,225,16.75,-99.75,1974,2023
MXM00076805,2002,332,16.75,-99.75,1974,2023
MXM00076805,2003,476,16.75,-99.75,1974,2023
MXM00076805,2004,293,16.75,-99.75,1974,2023
MXM00076805,2005,224,16.75,-99.75,1974,2023
MXM00076805,2006,329,16.75,-99.75,1974,2023
MXM00076805,2007,56,16.75,-99.75,1974,2023
MXM00076805,2008,147,16.75,-99.75,1974,2023
MXM00076805,2009,245,16.75,-99.75,1974,2023
MXM00076805,2010,266,16.75,-99.75,1974,2023
MXM00076805,2011,316,16.75,-99.75,1974,2023
MXM00076805,2012,459,16.75,-99.75,1974,2023
MXM00076805,2013,432,16.75,-99.75,1974,2023
MXM00076805,2014,237,16.75,-99.75,1974,2023
MXM00076805,2015,291,16.75,-99.75,1974,2023
MXM00076805,2016,378,16.75,-99.75,1974,2023
MXM00076805,2017,331,16.75,-99.75,1974,2023
MXM00076805,2018,240,16.75,-99.75,1974,2023
MXM00076805,2019,267,16.75,-99.75,1974,2023
MXM00076805,2020,446,16.75,-99.75,1974,2023
MXM00076833,2002,373,16.1667,-95.1667,2002,2003
MXM00076833,2003,183,16.1667,-95.1667,2002,2003
MXM00076903,2011,649,14.9167,-92.25,2011,2023
MXM00076903,2013,106,14.9167,-92.25,2011,2023
MXM00076903,2014,73,14.9167,-92.25,2011,2023
MXM00076903,2016,43,14.9167,-92.25,2011,2023
MXM00076903,2017,106,14.9167,-92.25,2011,2023
MXM00076903,2018,181,14.9167,-92.25,2011,2023
MXM00076903,2019,197,14.9167,-92.25,2011,2023
MXM00076903,2020,215,14.9167,-92.25,2011,2023
MYM00048601,1985,1270,5.3,100.2667,1968,2023
MYM00048601,1986,1285,5.3,100.2667,1968,2023
MYM00048601,1987,1235,5.3,100.2667,1968,2023
MYM00048601,1988,1298,5.3,100.2667,1968,2023
MYM00048601,1989,1144,5.3,100.2667,1968,2023
MYM00048601,1990,1230,5.3,100.2667,1968,2023
MYM00048601,1991,1206,5.3,100.2667,1968,2023
MYM00048601,1992,1214,5.3,100.2667,1968,2023
MYM00048601,1993,1168,5.3,100.2667,1968,2023
MYM00048601,1994,1179,5.3,100.2667,1968,2023
MYM00048601,1995,1340,5.3,100.2667,1968,2023
MYM00048601,1996,1210,5.3,100.2667,1968,2023
MYM00048601,1997,755,5.3,100.2667,1968,2023
MYM00048601,1998,1404,5.3,100.2667,1968,2023
MYM00048601,1999,1397,5.3,100.2667,1968,2023
MYM00048601,2000,1392,5.3,100.2667,1968,2023
MYM00048601,2001,1386,5.3,100.2667,1968,2023
MYM00048601,2002,1405,5.3,100.2667,1968,2023
MYM00048601,2003,1390,5.3,100.2667,1968,2023
MYM00048601,2004,1418,5.3,100.2667,1968,2023
MYM00048601,2005,1398,5.3,100.2667,1968,2023
MYM00048601,2006,1386,5.3,100.2667,1968,2023
MYM00048601,2007,1357,5.3,100.2667,1968,2023
MYM00048601,2008,1388,5.3,100.2667,1968,2023
MYM00048601,2009,1375,5.3,100.2667,1968,2023
MYM00048601,2010,1346,5.3,100.2667,1968,2023
MYM00048601,2011,1351,5.3,100.2667,1968,2023
MYM00048601,2012,1343,5.3,100.2667,1968,2023
MYM00048601,2013,1302,5.3,100.2667,1968,2023
MYM00048601,2014,1325,5.3,100.2667,1968,2023
MYM00048601,2015,1319,5.3,100.2667,1968,2023
MYM00048601,2016,1324,5.3,100.2667,1968,2023
MYM00048601,2017,1233,5.3,100.2667,1968,2023
MYM00048601,2018,669,5.3,100.2667,1968,2023
MYM00048601,2019,714,5.3,100.2667,1968,2023
MYM00048601,2020,707,5.3,100.2667,1968,2023
MYM00048615,1985,1239,6.1667,102.2833,1973,2023
MYM00048615,1986,1273,6.1667,102.2833,1973,2023
MYM00048615,1987,1250,6.1667,102.2833,1973,2023
MYM00048615,1988,1237,6.1667,102.2833,1973,2023
MYM00048615,1989,1130,6.1667,102.2833,1973,2023
MYM00048615,1990,1214,6.1667,102.2833,1973,2023
MYM00048615,1991,1187,6.1667,102.2833,1973,2023
MYM00048615,1992,1182,6.1667,102.2833,1973,2023
MYM00048615,1993,1078,6.1667,102.2833,1973,2023
MYM00048615,1994,1134,6.1667,102.2833,1973,2023
MYM00048615,1995,1244,6.1667,102.2833,1973,2023
MYM00048615,1996,1131,6.1667,102.2833,1973,2023
MYM00048615,1997,700,6.1667,102.2833,1973,2023
MYM00048615,1998,1294,6.1667,102.2833,1973,2023
MYM00048615,1999,1283,6.1667,102.2833,1973,2023
MYM00048615,2000,883,6.1667,102.2833,1973,2023
MYM00048615,2001,998,6.1667,102.2833,1973,2023
MYM00048615,2002,1370,6.1667,102.2833,1973,2023
MYM00048615,2003,1348,6.1667,102.2833,1973,2023
MYM00048615,2004,1373,6.1667,102.2833,1973,2023
MYM00048615,2005,1334,6.1667,102.2833,1973,2023
MYM00048615,2006,1332,6.1667,102.2833,1973,2023
MYM00048615,2007,1348,6.1667,102.2833,1973,2023
MYM00048615,2008,1362,6.1667,102.2833,1973,2023
MYM00048615,2009,1334,6.1667,102.2833,1973,2023
MYM00048615,2010,1323,6.1667,102.2833,1973,2023
MYM00048615,2011,1268,6.1667,102.2833,1973,2023
MYM00048615,2012,1293,6.1667,102.2833,1973,2023
MYM00048615,2013,1280,6.1667,102.2833,1973,2023
MYM00048615,2014,1330,6.1667,102.2833,1973,2023
MYM00048615,2015,1324,6.1667,102.2833,1973,2023
MYM00048615,2016,1281,6.1667,102.2833,1973,2023
MYM00048615,2017,1319,6.1667,102.2833,1973,2023
MYM00048615,2018,1015,6.1667,102.2833,1973,2023
MYM00048615,2019,723,6.1667,102.2833,1973,2023
MYM00048615,2020,704,6.1667,102.2833,1973,2023
MYM00048620,1985,1205,4.2167,100.7,1973,2018
MYM00048620,1986,1210,4.2167,100.7,1973,2018
MYM00048620,1987,1143,4.2167,100.7,1973,2018
MYM00048620,1988,1102,4.2167,100.7,1973,2018
MYM00048620,1989,970,4.2167,100.7,1973,2018
MYM00048620,1990,1048,4.2167,100.7,1973,2018
MYM00048620,1991,1079,4.2167,100.7,1973,2018
MYM00048620,1992,1099,4.2167,100.7,1973,2018
MYM00048620,1993,1003,4.2167,100.7,1973,2018
MYM00048620,1994,1082,4.2167,100.7,1973,2018
MYM00048620,1995,1194,4.2167,100.7,1973,2018
MYM00048620,1996,936,4.2167,100.7,1973,2018
MYM00048620,1997,187,4.2167,100.7,1973,2018
MYM00048620,1998,654,4.2167,100.7,1973,2018
MYM00048620,1999,603,4.2167,100.7,1973,2018
MYM00048620,2000,840,4.2167,100.7,1973,2018
MYM00048620,2001,1289,4.2167,100.7,1973,2018
MYM00048620,2002,1326,4.2167,100.7,1973,2018
MYM00048620,2003,1274,4.2167,100.7,1973,2018
MYM00048620,2004,1284,4.2167,100.7,1973,2018
MYM00048620,2005,1323,4.2167,100.7,1973,2018
MYM00048620,2006,1344,4.2167,100.7,1973,2018
MYM00048620,2007,1356,4.2167,100.7,1973,2018
MYM00048620,2008,1305,4.2167,100.7,1973,2018
MYM00048620,2009,1253,4.2167,100.7,1973,2018
MYM00048620,2010,1267,4.2167,100.7,1973,2018
MYM00048620,2011,1265,4.2167,100.7,1973,2018
MYM00048620,2012,1298,4.2167,100.7,1973,2018
MYM00048620,2013,1279,4.2167,100.7,1973,2018
MYM00048620,2014,1297,4.2167,100.7,1973,2018
MYM00048620,2015,1315,4.2167,100.7,1973,2018
MYM00048620,2016,1321,4.2167,100.7,1973,2018
MYM00048620,2017,1265,4.2167,100.7,1973,2018
MYM00048620,2018,524,4.2167,100.7,1973,2018
MYM00048647,1985,640,3.117,101.55,1971,1998
MYM00048647,1986,621,3.117,101.55,1971,1998
MYM00048647,1987,592,3.117,101.55,1971,1998
MYM00048647,1988,622,3.117,101.55,1971,1998
MYM00048647,1989,531,3.117,101.55,1971,1998
MYM00048647,1990,543,3.117,101.55,1971,1998
MYM00048647,1991,519,3.117,101.55,1971,1998
MYM00048647,1992,555,3.117,101.55,1971,1998
MYM00048647,1993,517,3.117,101.55,1971,1998
MYM00048647,1994,556,3.117,101.55,1971,1998
MYM00048647,1995,638,3.117,101.55,1971,1998
MYM00048647,1996,483,3.117,101.55,1971,1998
MYM00048647,1998,624,3.117,101.55,1971,1998
MYM00048648,1985,718,3.1,101.65,1984,1999
MYM00048648,1986,716,3.1,101.65,1984,1999
MYM00048648,1987,703,3.1,101.65,1984,1999
MYM00048648,1988,699,3.1,101.65,1984,1999
MYM00048648,1989,663,3.1,101.65,1984,1999
MYM00048648,1990,770,3.1,101.65,1984,1999
MYM00048648,1991,707,3.1,101.65,1984,1999
MYM00048648,1992,719,3.1,101.65,1984,1999
MYM00048648,1993,662,3.1,101.65,1984,1999
MYM00048648,1994,558,3.1,101.65,1984,1999
MYM00048648,1995,710,3.1,101.65,1984,1999
MYM00048648,1996,716,3.1,101.65,1984,1999
MYM00048648,1997,704,3.1,101.65,1984,1999
MYM00048648,1998,690,3.1,101.65,1984,1999
MYM00048648,1999,361,3.1,101.65,1984,1999
MYM00048650,1999,212,2.7167,101.7,1999,2023
MYM00048650,2000,1310,2.7167,101.7,1999,2023
MYM00048650,2001,1360,2.7167,101.7,1999,2023
MYM00048650,2002,1422,2.7167,101.7,1999,2023
MYM00048650,2003,1396,2.7167,101.7,1999,2023
MYM00048650,2004,1429,2.7167,101.7,1999,2023
MYM00048650,2005,1412,2.7167,101.7,1999,2023
MYM00048650,2006,1399,2.7167,101.7,1999,2023
MYM00048650,2007,1389,2.7167,101.7,1999,2023
MYM00048650,2008,1399,2.7167,101.7,1999,2023
MYM00048650,2009,1396,2.7167,101.7,1999,2023
MYM00048650,2010,1383,2.7167,101.7,1999,2023
MYM00048650,2011,1344,2.7167,101.7,1999,2023
MYM00048650,2012,1342,2.7167,101.7,1999,2023
MYM00048650,2013,1304,2.7167,101.7,1999,2023
MYM00048650,2014,1381,2.7167,101.7,1999,2023
MYM00048650,2015,1368,2.7167,101.7,1999,2023
MYM00048650,2016,1372,2.7167,101.7,1999,2023
MYM00048650,2017,1396,2.7167,101.7,1999,2023
MYM00048650,2018,1013,2.7167,101.7,1999,2023
MYM00048650,2019,732,2.7167,101.7,1999,2023
MYM00048650,2020,723,2.7167,101.7,1999,2023
MYM00048657,1985,1324,3.7833,103.2167,1971,2023
MYM00048657,1986,1277,3.7833,103.2167,1971,2023
MYM00048657,1987,1231,3.7833,103.2167,1971,2023
MYM00048657,1988,1259,3.7833,103.2167,1971,2023
MYM00048657,1989,1151,3.7833,103.2167,1971,2023
MYM00048657,1990,1191,3.7833,103.2167,1971,2023
MYM00048657,1991,1154,3.7833,103.2167,1971,2023
MYM00048657,1992,1168,3.7833,103.2167,1971,2023
MYM00048657,1993,1083,3.7833,103.2167,1971,2023
MYM00048657,1994,1121,3.7833,103.2167,1971,2023
MYM00048657,1995,1253,3.7833,103.2167,1971,2023
MYM00048657,1996,1135,3.7833,103.2167,1971,2023
MYM00048657,1997,713,3.7833,103.2167,1971,2023
MYM00048657,1998,1254,3.7833,103.2167,1971,2023
MYM00048657,1999,1279,3.7833,103.2167,1971,2023
MYM00048657,2000,1183,3.7833,103.2167,1971,2023
MYM00048657,2001,1189,3.7833,103.2167,1971,2023
MYM00048657,2002,1260,3.7833,103.2167,1971,2023
MYM00048657,2003,1167,3.7833,103.2167,1971,2023
MYM00048657,2004,1254,3.7833,103.2167,1971,2023
MYM00048657,2005,1283,3.7833,103.2167,1971,2023
MYM00048657,2006,1007,3.7833,103.2167,1971,2023
MYM00048657,2007,723,3.7833,103.2167,1971,2023
MYM00048657,2008,1151,3.7833,103.2167,1971,2023
MYM00048657,2009,1061,3.7833,103.2167,1971,2023
MYM00048657,2010,1050,3.7833,103.2167,1971,2023
MYM00048657,2011,1009,3.7833,103.2167,1971,2023
MYM00048657,2012,1049,3.7833,103.2167,1971,2023
MYM00048657,2013,588,3.7833,103.2167,1971,2023
MYM00048657,2014,659,3.7833,103.2167,1971,2023
MYM00048657,2015,671,3.7833,103.2167,1971,2023
MYM00048657,2016,680,3.7833,103.2167,1971,2023
MYM00048657,2017,694,3.7833,103.2167,1971,2023
MYM00048657,2018,688,3.7833,103.2167,1971,2023
MYM00048657,2019,701,3.7833,103.2167,1971,2023
MYM00048657,2020,687,3.7833,103.2167,1971,2023
MYM00096413,1985,1264,1.4833,110.3333,1973,2023
MYM00096413,1986,1225,1.4833,110.3333,1973,2023
MYM00096413,1987,1224,1.4833,110.3333,1973,2023
MYM00096413,1988,1200,1.4833,110.3333,1973,2023
MYM00096413,1989,1041,1.4833,110.3333,1973,2023
MYM00096413,1990,1177,1.4833,110.3333,1973,2023
MYM00096413,1991,1189,1.4833,110.3333,1973,2023
MYM00096413,1992,1125,1.4833,110.3333,1973,2023
MYM00096413,1993,1081,1.4833,110.3333,1973,2023
MYM00096413,1994,1146,1.4833,110.3333,1973,2023
MYM00096413,1995,1062,1.4833,110.3333,1973,2023
MYM00096413,1996,788,1.4833,110.3333,1973,2023
MYM00096413,1997,776,1.4833,110.3333,1973,2023
MYM00096413,1998,1066,1.4833,110.3333,1973,2023
MYM00096413,1999,1327,1.4833,110.3333,1973,2023
MYM00096413,2000,1344,1.4833,110.3333,1973,2023
MYM00096413,2001,1354,1.4833,110.3333,1973,2023
MYM00096413,2002,1330,1.4833,110.3333,1973,2023
MYM00096413,2003,1330,1.4833,110.3333,1973,2023
MYM00096413,2004,1370,1.4833,110.3333,1973,2023
MYM00096413,2005,1335,1.4833,110.3333,1973,2023
MYM00096413,2006,1344,1.4833,110.3333,1973,2023
MYM00096413,2007,1294,1.4833,110.3333,1973,2023
MYM00096413,2008,1318,1.4833,110.3333,1973,2023
MYM00096413,2009,1278,1.4833,110.3333,1973,2023
MYM00096413,2010,1212,1.4833,110.3333,1973,2023
MYM00096413,2011,1264,1.4833,110.3333,1973,2023
MYM00096413,2012,1252,1.4833,110.3333,1973,2023
MYM00096413,2013,1224,1.4833,110.3333,1973,2023
MYM00096413,2014,1302,1.4833,110.3333,1973,2023
MYM00096413,2015,1241,1.4833,110.3333,1973,2023
MYM00096413,2016,1275,1.4833,110.3333,1973,2023
MYM00096413,2017,1288,1.4833,110.3333,1973,2023
MYM00096413,2018,949,1.4833,110.3333,1973,2023
MYM00096413,2019,729,1.4833,110.3333,1973,2023
MYM00096413,2020,631,1.4833,110.3333,1973,2023
MYM00096441,1985,1231,3.2,113.0333,1973,2023
MYM00096441,1986,1260,3.2,113.0333,1973,2023
MYM00096441,1987,1278,3.2,113.0333,1973,2023
MYM00096441,1988,1226,3.2,113.0333,1973,2023
MYM00096441,1989,1092,3.2,113.0333,1973,2023
MYM00096441,1990,1180,3.2,113.0333,1973,2023
MYM00096441,1991,1145,3.2,113.0333,1973,2023
MYM00096441,1992,1166,3.2,113.0333,1973,2023
MYM00096441,1993,1120,3.2,113.0333,1973,2023
MYM00096441,1994,1186,3.2,113.0333,1973,2023
MYM00096441,1995,1119,3.2,113.0333,1973,2023
MYM00096441,1996,898,3.2,113.0333,1973,2023
MYM00096441,1997,872,3.2,113.0333,1973,2023
MYM00096441,1998,961,3.2,113.0333,1973,2023
MYM00096441,1999,1309,3.2,113.0333,1973,2023
MYM00096441,2000,1348,3.2,113.0333,1973,2023
MYM00096441,2001,1347,3.2,113.0333,1973,2023
MYM00096441,2002,1335,3.2,113.0333,1973,2023
MYM00096441,2003,1342,3.2,113.0333,1973,2023
MYM00096441,2004,1334,3.2,113.0333,1973,2023
MYM00096441,2005,1321,3.2,113.0333,1973,2023
MYM00096441,2006,1333,3.2,113.0333,1973,2023
MYM00096441,2007,1292,3.2,113.0333,1973,2023
MYM00096441,2008,1280,3.2,113.0333,1973,2023
MYM00096441,2009,1309,3.2,113.0333,1973,2023
MYM00096441,2010,1268,3.2,113.0333,1973,2023
MYM00096441,2011,1260,3.2,113.0333,1973,2023
MYM00096441,2012,1290,3.2,113.0333,1973,2023
MYM00096441,2013,1264,3.2,113.0333,1973,2023
MYM00096441,2014,1330,3.2,113.0333,1973,2023
MYM00096441,2015,1325,3.2,113.0333,1973,2023
MYM00096441,2016,1318,3.2,113.0333,1973,2023
MYM00096441,2017,1314,3.2,113.0333,1973,2023
MYM00096441,2018,948,3.2,113.0333,1973,2023
MYM00096441,2019,706,3.2,113.0333,1973,2023
MYM00096441,2020,672,3.2,113.0333,1973,2023
MYM00096471,1985,1276,5.9333,116.05,1969,2023
MYM00096471,1986,1256,5.9333,116.05,1969,2023
MYM00096471,1987,1289,5.9333,116.05,1969,2023
MYM00096471,1988,1260,5.9333,116.05,1969,2023
MYM00096471,1989,1149,5.9333,116.05,1969,2023
MYM00096471,1990,1198,5.9333,116.05,1969,2023
MYM00096471,1991,1217,5.9333,116.05,1969,2023
MYM00096471,1992,1181,5.9333,116.05,1969,2023
MYM00096471,1993,1137,5.9333,116.05,1969,2023
MYM00096471,1994,1198,5.9333,116.05,1969,2023
MYM00096471,1995,1016,5.9333,116.05,1969,2023
MYM00096471,1996,743,5.9333,116.05,1969,2023
MYM00096471,1997,727,5.9333,116.05,1969,2023
MYM00096471,1998,823,5.9333,116.05,1969,2023
MYM00096471,1999,879,5.9333,116.05,1969,2023
MYM00096471,2000,874,5.9333,116.05,1969,2023
MYM00096471,2001,1019,5.9333,116.05,1969,2023
MYM00096471,2002,1390,5.9333,116.05,1969,2023
MYM00096471,2003,1363,5.9333,116.05,1969,2023
MYM00096471,2004,1352,5.9333,116.05,1969,2023
MYM00096471,2005,1352,5.9333,116.05,1969,2023
MYM00096471,2006,1185,5.9333,116.05,1969,2023
MYM00096471,2007,667,5.9333,116.05,1969,2023
MYM00096471,2008,1082,5.9333,116.05,1969,2023
MYM00096471,2009,1332,5.9333,116.05,1969,2023
MYM00096471,2010,1224,5.9333,116.05,1969,2023
MYM00096471,2011,1216,5.9333,116.05,1969,2023
MYM00096471,2012,1253,5.9333,116.05,1969,2023
MYM00096471,2013,1240,5.9333,116.05,1969,2023
MYM00096471,2014,1293,5.9333,116.05,1969,2023
MYM00096471,2015,1322,5.9333,116.05,1969,2023
MYM00096471,2016,1066,5.9333,116.05,1969,2023
MYM00096471,2017,1017,5.9333,116.05,1969,2023
MYM00096471,2018,747,5.9333,116.05,1969,2023
MYM00096471,2019,683,5.9333,116.05,1969,2023
MYM00096471,2020,634,5.9333,116.05,1969,2023
MYM00096481,1985,311,4.2667,117.8833,1979,2023
MYM00096481,1986,345,4.2667,117.8833,1979,2023
MYM00096481,1987,355,4.2667,117.8833,1979,2023
MYM00096481,1988,358,4.2667,117.8833,1979,2023
MYM00096481,1989,328,4.2667,117.8833,1979,2023
MYM00096481,1990,330,4.2667,117.8833,1979,2023
MYM00096481,1991,493,4.2667,117.8833,1979,2023
MYM00096481,1992,657,4.2667,117.8833,1979,2023
MYM00096481,1993,670,4.2667,117.8833,1979,2023
MYM00096481,1994,636,4.2667,117.8833,1979,2023
MYM00096481,1995,594,4.2667,117.8833,1979,2023
MYM00096481,1996,602,4.2667,117.8833,1979,2023
MYM00096481,1997,708,4.2667,117.8833,1979,2023
MYM00096481,1998,407,4.2667,117.8833,1979,2023
MYM00096481,1999,717,4.2667,117.8833,1979,2023
MYM00096481,2000,680,4.2667,117.8833,1979,2023
MYM00096481,2001,717,4.2667,117.8833,1979,2023
MYM00096481,2002,712,4.2667,117.8833,1979,2023
MYM00096481,2003,704,4.2667,117.8833,1979,2023
MYM00096481,2004,717,4.2667,117.8833,1979,2023
MYM00096481,2005,689,4.2667,117.8833,1979,2023
MYM00096481,2006,647,4.2667,117.8833,1979,2023
MYM00096481,2007,544,4.2667,117.8833,1979,2023
MYM00096481,2008,708,4.2667,117.8833,1979,2023
MYM00096481,2009,619,4.2667,117.8833,1979,2023
MYM00096481,2010,533,4.2667,117.8833,1979,2023
MYM00096481,2011,590,4.2667,117.8833,1979,2023
MYM00096481,2012,546,4.2667,117.8833,1979,2023
MYM00096481,2013,510,4.2667,117.8833,1979,2023
MYM00096481,2014,671,4.2667,117.8833,1979,2023
MYM00096481,2015,660,4.2667,117.8833,1979,2023
MYM00096481,2016,670,4.2667,117.8833,1979,2023
MYM00096481,2017,653,4.2667,117.8833,1979,2023
MYM00096481,2018,633,4.2667,117.8833,1979,2023
MYM00096481,2019,648,4.2667,117.8833,1979,2023
MYM00096481,2020,673,4.2667,117.8833,1979,2023
MYM00096491,1985,1181,5.9,118.0667,1973,2018
MYM00096491,1986,1174,5.9,118.0667,1973,2018
MYM00096491,1987,1196,5.9,118.0667,1973,2018
MYM00096491,1988,1122,5.9,118.0667,1973,2018
MYM00096491,1989,905,5.9,118.0667,1973,2018
MYM00096491,1990,1009,5.9,118.0667,1973,2018
MYM00096491,1991,970,5.9,118.0667,1973,2018
MYM00096491,1992,989,5.9,118.0667,1973,2018
MYM00096491,1993,942,5.9,118.0667,1973,2018
MYM00096491,1994,1000,5.9,118.0667,1973,2018
MYM00096491,1995,742,5.9,118.0667,1973,2018
MYM00096491,1996,53,5.9,118.0667,1973,2018
MYM00096491,1997,31,5.9,118.0667,1973,2018
MYM00096491,1998,539,5.9,118.0667,1973,2018
MYM00096491,1999,1155,5.9,118.0667,1973,2018
MYM00096491,2000,1157,5.9,118.0667,1973,2018
MYM00096491,2001,1166,5.9,118.0667,1973,2018
MYM00096491,2002,1261,5.9,118.0667,1973,2018
MYM00096491,2003,1207,5.9,118.0667,1973,2018
