iso3,year_all,corr_d01_all,corr_d02_all,corr_d03_all,corr_d04_all,corr_d05_all,corr_d06_all,corr_d07_all,lat,lon,year_subset,corr_d01_subset,corr_d02_subset,corr_d03_subset,corr_d04_subset,corr_d05_subset,corr_d06_subset,corr_d07_subset,income_group_2020,gdp_pc_2011_2020,log_gdp_pc_2011_2020
PYF,2015.5,0.3370267170297948,0.31290485938156276,0.2848094738726728,0.2944714908694764,0.3021530042363737,0.2751981064431968,0.2566763848152901,-17.762560710471682,-149.290856199323,2015.5,0.3952417018710343,0.381302390768246,0.364591614699538,0.3577280646446004,0.3531760608599034,0.3239081941225709,0.3029352632585105,High,,
QAT,2015.5,0.7350658689166611,0.7116569907367751,0.6946609119903472,0.6741438305103034,0.6400618828655859,0.6010040768211213,0.5591643274650722,25.627742095075053,51.33101054914421,2015.5,0.7361782967309412,0.7116961206033765,0.6910528491661616,0.6657749156909674,0.6310564738911822,0.5855672257592784,0.5390176476764623,High,100183.20314834468,11.514755820330825
ROU,2015.5,0.7967257493798122,0.7759845331962897,0.750682062010912,0.7213563158968016,0.6818266723844302,0.6329091078264865,0.5443599233417945,45.38029279382535,25.754499313239148,2015.5,0.7595197049853096,0.7389060789442162,0.714308960668902,0.6877220895994526,0.6491461633423904,0.5991081184198144,0.5270603537376138,High,25205.63195826002,10.134822738936398
RUS,2015.5,0.2545425817692232,0.23923914703855828,0.2249393476631206,0.2103679297888243,0.19319733979222892,0.16913746132947868,0.13909123607065133,53.144197952061475,53.57630416501148,2015.5,0.2620672471696687,0.24620339527438206,0.23220199715361117,0.2162486250566972,0.19905778719941458,0.175562749459585,0.1462745382531024,Upper middle,26069.4953125,10.168521147802684
RWA,2015.5,0.4625323124441067,0.43540283067299335,0.38059727700149143,0.36613550604820416,0.363729803423306,0.3283035045397387,0.30210512161543074,-2.201728241520543,29.701228115883225,2015.5,0.47948881735255683,0.44314306011458343,0.39384962244847715,0.3604599506515126,0.36542588385961944,0.34158748453668886,0.3250775448739807,Low,1858.797273928071,7.5276849306335
SAU,2015.5,0.7768322145897324,0.7632201338036878,0.7450906859608268,0.7202589906055519,0.6948470887757046,0.6489688638340719,0.6030825671395609,24.78220923777684,45.088092341430844,2015.5,0.7742159957948287,0.7613142685026669,0.7416660437423962,0.725518638776676,0.6987999542377888,0.663721587343012,0.6243999818065824,High,45562.34206034312,10.726836822305348
SDN,2015.5,0.7438027813356861,0.7239547236368811,0.6971734202485844,0.6321689149702825,0.5736627208843865,0.6220421641637317,0.5216870267548461,14.605035468702493,32.05928906061277,2015.5,0.8056980035599353,0.784228885665613,0.8133275338660407,0.7248628800391421,0.7481962703941702,0.7554995300437524,0.7012265222902918,Low,4565.031884765625,8.42618077761927
SEN,2015.5,0.6326150928381944,0.6119681377839747,0.5902643993386486,0.5705605733300495,0.5444377888532694,0.5159172602901696,0.46977382157271885,14.011514241159492,-15.3373012033501,2015.5,0.6394699077386381,0.6193060083396958,0.5943225822734975,0.5744675483890713,0.5520542022894446,0.5165289409684914,0.4783849405277536,Lower middle,3091.423103114454,8.036386815040379
SGP,2015.5,0.43359778710556895,0.3669335003489497,0.34168850196252504,0.3356413967266023,0.31417325166225696,0.2785640503140983,0.26261518421180324,1.4535051316998364,103.93059009049087,2015.5,0.4547730816632763,0.3804358310725351,0.352041327553026,0.35867225710666856,0.3381325993103223,0.2926214892371753,0.2668418146633872,High,90382.41204490048,11.411804970426157
SGS,2014.7142857142858,,,,,,,,,,,,,,,,,,,,
SLB,2015.5,0.23378549086691006,0.19601838627775298,0.18896956324345524,0.15971581516073435,0.15833364695098906,0.1520616123242528,0.12858157781564017,-8.929060554053256,159.9051181286573,2015.5,0.20029145944909515,0.153338428743322,0.14754543636910464,0.11199346403513344,0.1228659426158281,0.11648309499380169,0.08480030563312753,Lower middle,2569.136598268841,7.851325167463089
SLE,2015.0,0.36956680768610717,0.32857147400686854,0.3219376106431205,0.32682912604566944,0.2959465191779136,0.29923451248204547,0.2996867519079114,9.218826667232223,-13.230521452547029,,,,,,,,,Low,1647.119547158264,7.406783312339037
SLV,2015.5,0.47098111067303916,0.4681175576279772,0.46612040730193965,0.443180901771445,0.41222836720216705,0.4086040955493496,0.37604307453352753,13.951988535810411,-88.94016577266795,2015.5,0.5393108858177283,0.5311852678259338,0.5083373383350878,0.4891956544153763,0.46712966740106976,0.44123407720873925,0.39974630875718986,Lower middle,8305.00311721666,9.024613397389487
SMR,2015.5,0.8216294049863114,0.8102654018451748,0.7927177536541806,0.7686499975609412,0.7228283040075748,0.6703578669080603,0.5866806553629015,43.93955054683714,12.852800632879129,2015.5,0.809432358840219,0.7973425638125443,0.7805054793287194,0.7564243759424535,0.706972744906394,0.6609783202774564,0.5773290031380566,,,
SOM,2015.5,0.40290116202569637,0.4195442105458036,0.3727327043696949,0.3743181525907562,0.35082863732025715,0.31154089640484156,0.2890470455078884,6.242658087400002,43.27357285594346,2015.5,0.22383732034806764,0.21135927308389815,0.21085651048830972,0.2125183603453565,0.1939758858731922,0.15416988907858825,0.1714613103481677,Low,1042.997816287365,6.949854361314367
SPM,2015.0,0.12529239635820544,0.11746356749045156,0.10668105014166314,0.09805208322021063,0.08689971282710124,0.08349281793400759,0.06782860297630278,47.333965753729295,-55.548515714368335,,,,,,,,,,,
SRB,2015.5,0.8275109480521319,0.808786216035068,0.7937782227421301,0.7677956751749111,0.7301455023471897,0.6712467524790215,0.5844931248000707,44.4362192498959,20.633639168230296,2015.5,0.8640072042517227,0.8456330071730672,0.8281846527910215,0.8030908053446909,0.763859606283031,0.7050458569839841,0.617071286746306,Upper middle,16286.777075147367,9.69810883519232
SSD,2015.4285714285713,0.4165471042788906,0.4533277202108258,0.11930428005248013,0.03215352767028746,0.06867990190084997,0.1358808404967526,0.15156458096814557,7.31947230279576,31.50903281749325,,,,,,,,,Low,,
SUR,2015.5,0.34707041897904267,0.3079318357234136,0.2638800412046117,0.236665948946569,0.2218691539657866,0.22342125741097307,0.19772910416768047,5.454311623983168,-55.11139792850454,2015.5,0.3328964118162752,0.2797322754088908,0.23451714303673557,0.21612621894257553,0.17856346930116734,0.17114149357166258,0.1569119348420049,Upper middle,18433.55420951623,9.821927881203596
SVK,2015.5,0.7696150181947897,0.7482724706293068,0.7303297486720047,0.7046677397531266,0.6625741186496581,0.6018061167568625,0.5230899301125624,48.76441635561771,19.396473390732073,2015.5,0.7529742686618477,0.7332996675794768,0.7155473624378508,0.6883682084333962,0.6480769841162004,0.5870880307668676,0.51163766793136,High,28882.490874757823,10.270990838413484
SVN,2015.5,0.8107760861268337,0.7899670112050221,0.7690856365886367,0.7389356162358274,0.6981615580233111,0.6363481656604165,0.5605758431561529,46.111319632150966,14.508577391405998,2015.5,0.7555307342508639,0.7429464261922509,0.7216355034910931,0.6921683410062236,0.65093891987417,0.5935357050114044,0.5207111027885947,High,35079.772373164466,10.46537995767272
SWE,2015.5,0.6346892606802025,0.6186836996297276,0.5965097282904162,0.5600750354985671,0.5157583541299986,0.47245045210197667,0.4263533074273142,58.387272307733255,14.827610496393339,2015.5,0.6727804539391198,0.6568799949012545,0.6326688881748856,0.5941110735250713,0.5471741791857967,0.5029402541165685,0.4539215588922338,High,50571.19310612642,10.831137386956213
SWZ,2015.5,0.8337097430977414,0.8227705394380864,0.8065325812143416,0.7638671644536195,0.7119310684745512,0.6278339524633594,0.5598536023301344,-26.120282933217737,31.80741906061807,2015.5,0.8702450284254886,0.855773193486764,0.8354749698329993,0.7891623522965844,0.7333351164014251,0.6490245178104324,0.5672060900739746,Lower middle,8051.796238845961,8.993650480782007
SYR,2015.5,0.8680793235608038,0.8507618390516948,0.8371800551892115,0.8070945864577478,0.7690761706022328,0.7154197279489235,0.6873232516504058,34.82160348933006,37.38358080585599,2015.5,0.8957447297463135,0.8806745432559971,0.8593982600511898,0.8327161607310452,0.796628838194476,0.7430930314377526,0.6876442327189473,Low,,
TCD,2015.5,0.5717434877536595,0.5705378093015288,0.5445926148901341,0.5362366294842993,0.5248873402908143,0.5089186535005874,0.4849706857356681,11.204379303444723,15.690187784498079,2015.5,0.6203830163406814,0.6113251401486711,0.59892156405157,0.5830354397982921,0.5646200436579971,0.5513207545440886,0.5234598626820817,Low,1684.972407426967,7.429504467238121
TGO,2015.5,0.2976463777371127,0.2703327735359315,0.26765303711243205,0.23486968970615316,0.2312723865187615,0.23155697681008203,0.2002825291327595,7.800375372803877,1.1504066230227545,2015.5,0.25438504514805993,0.23164843858073908,0.22623839711499424,0.1978302951994303,0.19580231649321925,0.19168770497565127,0.16417869762430706,Low,1890.6771289493631,7.544690313175949
THA,2015.5,0.6072135426964513,0.5807793228213656,0.5485380963828541,0.5211583115313226,0.4919858675052577,0.4674142394300816,0.4455936661014667,14.310715055342502,101.17404920135542,2015.5,0.6232063667358375,0.5965536599060448,0.564579840496082,0.5374630603846297,0.5091888358418057,0.4826922836489597,0.4587478109323138,Upper middle,16212.27660133584,9.693524049121025
TJK,2015.5,0.7780529231215887,0.7630548382149033,0.7464150244475809,0.7223825859418922,0.6908254401194094,0.6477069789156105,0.5920204651483526,39.414052160741264,69.45799536582777,2015.5,0.8547251383208339,0.8378855384279733,0.8190175980825865,0.7933148331873805,0.7585025189817369,0.7099312237258791,0.6484254945540762,Lower middle,3061.117198886305,8.02653522598975
TKM,2015.5,0.8720343336278884,0.8574154153733549,0.8404798830989215,0.814330126199932,0.778439646063625,0.7184214938904508,0.6537640178579238,38.65250529504705,61.25665369765636,2015.5,0.8797256461747963,0.8652444961923551,0.8485792562700676,0.8228176985345806,0.7865166373692115,0.7241538643400213,0.6606442951662358,Upper middle,12368.58538680428,9.422915100464277
TLS,2015.125,0.21675704861682166,0.2223383536238367,0.18952959608099545,0.1619054881777749,0.1906017188423415,0.15338787402640233,0.1310100345059339,-8.653507710470015,124.6306305110494,,,,,,,,,Lower middle,3374.3790649967764,8.123966605638401
TTO,2015.0,0.38070760851095437,0.33962677778980876,0.29092784743424693,0.27728225283785757,0.2680003586784613,0.22284435774116662,0.21194697782439115,10.382118552519373,-61.30510013617842,,,,,,,,,High,27354.23565222416,10.216626664313512
TUN,2015.5,0.8685126667860723,0.8523357939468352,0.8276576458268419,0.794279632136769,0.7425515782905533,0.6719574028586175,0.5873280418526959,35.873364590400854,9.608776557342463,2015.5,0.8688458682697853,0.8515973938035245,0.8254786858143828,0.792788197088837,0.7405433912597953,0.6674283738959168,0.58258898207535,Lower middle,10646.14063382364,9.272952723660822
TUR,2015.5,0.8373725233227726,0.8224844528892051,0.8065959672624595,0.776862084495865,0.7386595184053993,0.6790997544383537,0.6264131086645738,39.053162734396224,33.722090489161886,2015.5,0.8790949255895292,0.8680849902549893,0.8497873246180434,0.8205098447668886,0.7815335444647326,0.7176601848634354,0.6542446496453079,Upper middle,25660.77529007911,10.152718851667954
TZA,2015.5,0.4989009024480805,0.47556925323763144,0.4450465581152758,0.4137657559066309,0.39628284149619586,0.3755179508110169,0.3421907109151131,-4.665725999928858,34.597730935875916,2015.5,0.5025838638785741,0.47088696860377743,0.4363298165532125,0.4128967400019306,0.399470442251899,0.3780976481330638,0.35471231560415084,Lower middle,2336.433886718753,7.756381065878281
UGA,2015.5,0.5234324029855293,0.4883687072579607,0.44851186468931725,0.43841461553113853,0.42943980798756726,0.4016865789711265,0.37995467362857066,0.49632154526619515,32.793405467864815,2015.5,0.5627737921446434,0.523340520911258,0.4813211432680574,0.4787641887054165,0.47394236467087814,0.4505639253151716,0.4334335819184891,Low,2115.590688459319,7.657089337811048
UKR,2015.5,0.585883737460141,0.5625282811253993,0.5382296332458499,0.513627403070912,0.4861680808031415,0.4417602356610487,0.3737489874947972,48.92225023303202,30.707479550608603,2015.5,0.5980820539478395,0.5723319440769523,0.5495259414422009,0.5220141091823168,0.4896590578742989,0.446730028006765,0.383129990213504,Lower middle,12348.75244140625,9.421310320063391
URY,2015.5,0.8752032744612738,0.8608437252746055,0.8410072695767832,0.8115814145952012,0.7697314306358037,0.7168995088700496,0.6441098844377062,-34.267365139294625,-58.024935310585455,2015.5,0.8916026746270326,0.8766386311265061,0.8587406557440197,0.8284339126410494,0.7857020779057371,0.7327923969301039,0.647569274358155,High,22218.19587763861,10.008666866271614
USA,2015.5,0.4892501334062345,0.4772673028738911,0.46455813772949994,0.44392069161591846,0.4138144933227876,0.37816761233963375,0.329354375927785,37.703234532410974,-92.13903539138256,2015.5,0.5080603526879037,0.49610558979220276,0.4834199019494691,0.4625718450376291,0.43189846565819756,0.39597322312858724,0.3437987051310877,High,58582.8672938856,10.978197565819002
UZB,2015.5,0.7970763745162882,0.7829396960944308,0.7665860803237157,0.7434668121849067,0.7099504733452026,0.6653826075043278,0.6063340076457038,40.263433468081,68.3225949795224,2015.5,0.8388697320566066,0.8236964067105237,0.806464859098664,0.7814695880925042,0.747019366549035,0.6996401349023469,0.636878901251011,Lower middle,6419.59342654892,8.76711006548064
VAT,2015.5,0.7945453391398404,0.78078000363954,0.7575323152231215,0.7233003743472831,0.6819345646364467,0.632185915909698,0.5593064514642534,42.049371981430006,12.976623721839468,2015.5,0.8454224043589441,0.8328676924714218,0.8141708714413296,0.7812993131574576,0.7352797307910883,0.6779626705909012,0.6143062411917602,,,
VEN,2015.5,0.3356060810506344,0.30955081217725006,0.2955511523841816,0.28745923857816735,0.2641938256300004,0.2549536857667701,0.24579087489513912,9.817282990783486,-68.086796082733,2015.5,0.31456688734603766,0.29443918019495563,0.28155151597724754,0.26861366592240477,0.2567854051080508,0.23338323112599632,0.22998265538159596,Lower middle,,
VGB,2015.5,0.28851399472657524,0.2720055635571118,0.23969914933717407,0.2182427234718461,0.20304204924781524,0.1635127957751365,0.14694737025104124,18.326225370759023,-65.00244096844487,2015.5,0.23747441338687825,0.2344043733539432,0.18742118557832171,0.1780906454128474,0.1770766269821639,0.146903581953101,0.14150993427963132,High,,
VIR,2015.5,0.28851399472657524,0.2720055635571118,0.23969914933717407,0.2182427234718461,0.20304204924781524,0.1635127957751365,0.14694737025104124,18.326225370759023,-65.00244096844487,2015.5,0.23747441338687825,0.2344043733539432,0.18742118557832171,0.1780906454128474,0.1770766269821639,0.146903581953101,0.14150993427963132,High,,
VNM,2015.5,0.6606717877575031,0.6201354042157293,0.589335762243428,0.5606823190692587,0.5360956418277423,0.5119026672318371,0.4810043997415332,15.991368524986182,106.22556746852024,2015.5,0.5782040300288875,0.5309498784387398,0.502788457679657,0.4734403185266812,0.44750868913157466,0.43144810731082595,0.4031744394276413,Lower middle,8453.471406849449,9.042332453367498
VUT,2015.5,0.3551599290586188,0.3296290427996977,0.31923144949355947,0.3185359486551461,0.3007972159417386,0.28722036295657527,0.27138439070440656,-16.66322118471073,167.69437687008448,2015.5,0.38301213441463833,0.3586368376184666,0.3452842179099022,0.3455542370754764,0.32995343344277434,0.3090710477723909,0.29503501356769746,Lower middle,2952.791035356186,7.990506115730479
WSM,2015.5,0.1655566343301635,0.1779035550122753,0.17644307215849803,0.2006283332243796,0.13036358087586278,0.14565597006862233,0.1403213070944793,-13.877851008737313,-171.8264141641072,2015.5,0.24031323624086925,0.251558812261095,0.25172831707834525,0.24645763191504133,0.2075229721438648,0.22122035312355584,0.22344554882720438,Lower middle,5980.413928317782,8.696245063331405
YEM,2015.5,0.5146776673577785,0.5286081691418731,0.5146549861943983,0.5104199094377984,0.4507956573792521,0.4278831136323021,0.386938132506824,15.349290202241923,43.911254371666715,2015.5,0.687390165443605,0.6807879734418403,0.6500811149925959,0.6428661730616251,0.6163264770157919,0.5820443439885966,0.5548535923882312,Low,,
ZAF,2015.5,0.8395273758127146,0.8169843246571922,0.797464233461402,0.7600899179495509,0.7065779904089363,0.6490983665938802,0.5727735201314873,-28.136103347086618,27.641023272184025,2015.5,0.8240126157985561,0.8074737596960484,0.781273926828172,0.7501140691637411,0.6983711532301142,0.6371541566638247,0.5629048153697596,Upper middle,13793.77083560673,9.531972380514588
ZMB,2015.5,0.6440996570965365,0.6221583302372717,0.5920664994709034,0.5855630643078465,0.5586511740367222,0.5096193788277203,0.4681210390467222,-12.902946509674313,29.406894135288944,2015.5,0.7175914528962783,0.6847713809742852,0.6644309671819889,0.6572715024762749,0.6333579766145283,0.6081105007100651,0.5552367125246738,Low,3325.671688093109,8.109426944144962
ZWE,2015.5,0.817380016060725,0.8004149504500665,0.7797220644076689,0.7559784546228029,0.7163054131402276,0.6684072773488638,0.5999289135335353,-18.780495381310452,30.900897965023084,2015.5,0.8251507556132271,0.806586826015027,0.7875721082697658,0.7627019653100271,0.7250005752841806,0.6725827172415284,0.6022705974375049,Lower middle,2252.020837506276,7.719583242105884
