radiosonde_id,lat,lon,year_first,year_last,iso3
RQM00078526,18.4317,-65.9919,1946,2023,PRI
RSM00020046,80.6264,58.0589,1957,2023,
RSM00020069,79.5,76.98,1955,1991,RUS
RSM00020069,79.5,76.98,1955,1991,RUS
RSM00020274,77.5,82.23,1957,1991,
RSM00020292,77.7131,104.2919,1919,2023,RUS
RSM00020292,77.7131,104.2919,1919,2023,RUS
RSM00020353,76.95,68.58,1935,1993,
RSM00020667,73.33,70.03,1953,1995,RUS
RSM00020667,73.33,70.03,1953,1995,RUS
RSM00020674,73.5136,80.4064,1938,2023,
RSM00020744,72.3667,52.7,1950,2023,
RSM00020891,71.9772,102.4664,1949,2012,RUS
RSM00020891,71.9772,102.4664,1949,2012,RUS
RSM00021358,76.15,152.83,1958,1991,RUS
RSM00021358,76.15,152.83,1958,1991,RUS
RSM00021432,76.0,137.8667,1946,2023,RUS
RSM00021432,76.0,137.8667,1946,2023,RUS
RSM00021504,74.67,112.93,1958,1996,
RSM00021647,73.2,143.533,1958,1997,
RSM00021824,71.5833,128.9167,1939,2023,RUS
RSM00021824,71.5833,128.9167,1939,2023,RUS
RSM00021946,70.6167,147.8833,1955,2023,RUS
RSM00021946,70.6167,147.8833,1955,2023,RUS
RSM00021965,70.63,162.4,1924,1994,
RSM00021982,70.967,-178.65,1954,1999,
RSM00022113,68.9833,33.1167,1939,2018,RUS
RSM00022113,68.9833,33.1167,1939,2018,RUS
RSM00022217,67.1692,32.3542,1957,2023,RUS
RSM00022217,67.1692,32.3542,1957,2023,RUS
RSM00022271,67.8767,44.1742,1963,2023,RUS
RSM00022271,67.8767,44.1742,1963,2023,RUS
RSM00022522,64.95,34.65,1950,2023,RUS
RSM00022522,64.95,34.65,1950,2023,RUS
RSM00022543,64.6247,40.5114,1939,2023,RUS
RSM00022543,64.6247,40.5114,1939,2023,RUS
RSM00022802,61.717,30.717,1920,1990,RUS
RSM00022802,61.717,30.717,1920,1990,RUS
RSM00022820,61.8167,34.2667,1957,2023,RUS
RSM00022820,61.8167,34.2667,1957,2023,RUS
RSM00022845,61.5067,38.9347,1962,2023,RUS
RSM00022845,61.5067,38.9347,1962,2023,RUS
RSM00023022,69.783,61.783,1947,1998,
RSM00023078,69.3472,88.2639,1974,2023,RUS
RSM00023078,69.3472,88.2639,1974,2023,RUS
RSM00023146,68.47,73.6,1955,1991,RUS
RSM00023146,68.47,73.6,1955,1991,RUS
RSM00023205,67.625,53.0175,1946,2023,RUS
RSM00023205,67.625,53.0175,1946,2023,RUS
RSM00023330,66.5319,66.6744,1948,2023,RUS
RSM00023330,66.5319,66.6744,1948,2023,RUS
RSM00023415,65.1167,57.1,1953,2023,RUS
RSM00023415,65.1167,57.1,1953,2023,RUS
RSM00023472,65.7944,87.9889,1951,2023,RUS
RSM00023472,65.7944,87.9889,1951,2023,RUS
RSM00023552,64.917,77.817,1955,1998,RUS
RSM00023552,64.917,77.817,1955,1998,RUS
RSM00023802,61.6767,50.7806,1947,2023,RUS
RSM00023802,61.6767,50.7806,1947,2023,RUS
RSM00023884,61.5806,90.0306,1950,2023,RUS
RSM00023884,61.5806,90.0306,1950,2023,RUS
RSM00023921,60.6833,60.45,1953,2023,RUS
RSM00023921,60.6833,60.45,1953,2023,RUS
RSM00023933,61.0278,69.1189,1946,2023,RUS
RSM00023933,61.0278,69.1189,1946,2023,RUS
RSM00023955,60.4333,77.8667,1949,2023,RUS
RSM00023955,60.4333,77.8667,1949,2023,RUS
RSM00024125,68.5,112.4333,1954,2018,RUS
RSM00024125,68.5,112.4333,1954,2018,RUS
RSM00024266,67.5667,133.4,1952,2023,RUS
RSM00024266,67.5667,133.4,1952,2023,RUS
RSM00024343,66.7667,123.4,1951,2023,RUS
RSM00024343,66.7667,123.4,1951,2023,RUS
RSM00024507,64.2694,100.2167,1955,2023,RUS
RSM00024507,64.2694,100.2167,1955,2023,RUS
RSM00024641,63.7833,121.6167,1951,2023,RUS
RSM00024641,63.7833,121.6167,1951,2023,RUS
RSM00024688,63.25,143.15,1950,2023,RUS
RSM00024688,63.25,143.15,1950,2023,RUS
RSM00024726,62.5333,113.8667,1966,2023,RUS
RSM00024726,62.5333,113.8667,1966,2023,RUS
RSM00024790,62.7833,148.1333,1959,1991,RUS
RSM00024790,62.7833,148.1333,1959,1991,RUS
RSM00024817,61.267,108.2,1954,1996,RUS
RSM00024817,61.267,108.2,1954,1996,RUS
RSM00024908,60.3361,102.2944,1955,2023,RUS
RSM00024908,60.3361,102.2944,1955,2023,RUS
RSM00024944,60.3667,120.4167,1950,2018,RUS
RSM00024944,60.3667,120.4167,1950,2018,RUS
RSM00024959,62.0167,129.7167,1940,2023,RUS
RSM00024959,62.0167,129.7167,1940,2023,RUS
RSM00025042,69.9333,167.9667,1960,2010,RUS
RSM00025042,69.9333,167.9667,1960,2010,RUS
RSM00025123,68.75,161.2833,1955,2023,
RSM00025173,68.92,-179.48,1939,1998,RUS
RSM00025173,68.92,-179.48,1939,1998,RUS
RSM00025399,66.167,-169.833,1944,1998,
RSM00025400,65.7333,150.9,1954,2018,RUS
RSM00025400,65.7333,150.9,1954,2018,RUS
RSM00025428,65.2333,160.5333,1957,2023,RUS
RSM00025428,65.2333,160.5333,1957,2023,RUS
RSM00025551,64.683,170.417,1954,1993,RUS
RSM00025551,64.683,170.417,1954,1993,RUS
RSM00025563,64.7833,177.5667,1940,2013,RUS
RSM00025563,64.7833,177.5667,1940,2013,RUS
RSM00025594,64.383,-173.233,1946,1991,RUS
RSM00025594,64.383,-173.233,1946,1991,RUS
RSM00025677,63.017,179.283,1949,1995,
RSM00025703,62.9167,152.4167,1955,2023,RUS
RSM00025703,62.9167,152.4167,1955,2023,RUS
RSM00025822,61.95,160.8667,1955,1998,RUS
RSM00025822,61.95,160.8667,1955,1998,RUS
RSM00025913,59.55,150.7833,1950,2023,RUS
RSM00025913,59.55,150.7833,1950,2023,RUS
RSM00025954,60.35,166.0,1951,2006,
RSM00026063,59.95,30.7,1946,2018,RUS
RSM00026063,59.95,30.7,1946,2018,RUS
RSM00026258,57.817,28.333,1948,1998,RUS
RSM00026258,57.817,28.333,1948,1998,RUS
RSM00026298,57.8833,34.0333,1952,2023,RUS
RSM00026298,57.8833,34.0333,1952,2023,RUS
RSM00026477,56.35,30.6167,1960,2023,RUS
RSM00026477,56.35,30.6167,1960,2023,RUS
RSM00026702,54.7264,20.5583,1939,2020,RUS
RSM00026702,54.7264,20.5583,1939,2020,RUS
RSM00026781,54.75,32.0667,1939,2023,RUS
RSM00026781,54.75,32.0667,1939,2023,RUS
RSM00027038,59.3183,39.9256,1947,2023,RUS
RSM00027038,59.3183,39.9256,1947,2023,RUS
RSM00027199,58.5667,49.5667,1947,2023,RUS
RSM00027199,58.5667,49.5667,1947,2023,RUS
RSM00027459,56.2667,44.0,1946,2023,RUS
RSM00027459,56.2667,44.0,1946,2023,RUS
RSM00027595,55.6075,49.2942,1947,2017,RUS
RSM00027595,55.6075,49.2942,1947,2017,RUS
RSM00027612,55.93,37.5183,1934,2018,RUS
RSM00027612,55.93,37.5183,1934,2018,RUS
RSM00027707,54.1,35.35,1961,2023,RUS
RSM00027707,54.1,35.35,1961,2023,RUS
RSM00027730,54.6333,39.7,1962,2023,RUS
RSM00027730,54.6333,39.7,1962,2023,RUS
RSM00027944,52.733,41.467,1948,1995,RUS
RSM00027944,52.733,41.467,1948,1995,RUS
RSM00027962,53.1228,45.0189,1961,2023,RUS
RSM00027962,53.1228,45.0189,1961,2023,RUS
RSM00027995,52.9833,49.4333,1951,2023,RUS
RSM00027995,52.9833,49.4333,1951,2023,RUS
RSM00028225,57.9583,56.1972,1961,2023,RUS
RSM00028225,57.9583,56.1972,1961,2023,RUS
RSM00028275,58.15,68.25,1951,2023,RUS
RSM00028275,58.15,68.25,1951,2023,RUS
RSM00028445,56.7333,61.0667,1946,2023,RUS
RSM00028445,56.7333,61.0667,1946,2023,RUS
RSM00028661,55.4567,65.4011,1955,2023,RUS
RSM00028661,55.4567,65.4011,1955,2023,RUS
RSM00028698,54.9333,73.4,1946,2018,RUS
RSM00028698,54.9333,73.4,1946,2018,RUS
RSM00028722,54.7106,55.815,1946,2023,RUS
RSM00028722,54.7106,55.815,1946,2023,RUS
RSM00028900,53.25,50.45,1939,1994,RUS
RSM00028900,53.25,50.45,1939,1994,RUS
RSM00029231,58.3167,82.95,1951,2023,RUS
RSM00029231,58.3167,82.95,1951,2023,RUS
RSM00029263,58.4528,92.2028,1964,2023,RUS
RSM00029263,58.4528,92.2028,1964,2023,RUS
RSM00029282,58.3833,97.45,1951,2023,RUS
RSM00029282,58.3833,97.45,1951,2023,RUS
RSM00029572,56.1806,92.6056,1995,2023,RUS
RSM00029572,56.1806,92.6056,1995,2023,RUS
RSM00029574,56.0,92.883,1953,1994,RUS
RSM00029574,56.0,92.883,1953,1994,RUS
RSM00029612,55.3544,78.3083,1958,2023,RUS
RSM00029612,55.3544,78.3083,1958,2023,RUS
RSM00029634,54.9667,82.95,1946,2023,RUS
RSM00029634,54.9667,82.95,1946,2023,RUS
RSM00029698,54.8833,99.0333,1950,2023,RUS
RSM00029698,54.8833,99.0333,1950,2023,RUS
RSM00029839,53.5,83.8333,1963,2023,RUS
RSM00029839,53.5,83.8333,1963,2023,RUS
RSM00029862,53.7667,91.3167,1960,2023,RUS
RSM00029862,53.7667,91.3167,1960,2023,RUS
RSM00030054,59.45,112.5833,1951,2023,RUS
RSM00030054,59.45,112.5833,1951,2023,RUS
RSM00030230,57.7667,108.0667,1950,2023,RUS
RSM00030230,57.7667,108.0667,1950,2023,RUS
RSM00030309,56.2833,101.75,1967,2023,RUS
RSM00030309,56.2833,101.75,1967,2023,RUS
RSM00030372,56.9,118.2667,1967,2023,RUS
RSM00030372,56.9,118.2667,1967,2023,RUS
RSM00030521,54.8,105.167,1950,1996,RUS
RSM00030521,54.8,105.167,1950,1996,RUS
RSM00030554,54.4667,113.5833,1951,2018,RUS
RSM00030554,54.4667,113.5833,1951,2018,RUS
RSM00030635,53.4167,109.0167,1960,2023,RUS
RSM00030635,53.4167,109.0167,1960,2023,RUS
RSM00030673,53.75,119.7333,1953,2023,RUS
RSM00030673,53.75,119.7333,1953,2023,RUS
RSM00030692,54.0,123.967,1949,1996,RUS
RSM00030692,54.0,123.967,1949,1996,RUS
RSM00030710,52.267,104.317,1940,1988,RUS
RSM00030710,52.267,104.317,1940,1988,RUS
RSM00030715,52.4833,103.85,1988,2023,RUS
RSM00030715,52.4833,103.85,1988,2023,RUS
RSM00030758,52.0833,113.4833,1940,2023,RUS
RSM00030758,52.0833,113.4833,1940,2023,RUS
RSM00030935,50.3667,108.75,1951,2023,RUS
RSM00030935,50.3667,108.75,1951,2023,RUS
RSM00030965,50.4,116.5167,1957,2023,RUS
RSM00030965,50.4,116.5167,1957,2023,RUS
RSM00031004,58.6167,125.3667,1950,2023,RUS
RSM00031004,58.6167,125.3667,1950,2023,RUS
RSM00031088,59.3667,143.2,1951,2023,
RSM00031168,56.45,138.15,1950,2020,RUS
RSM00031168,56.45,138.15,1950,2020,RUS
RSM00031300,53.7414,127.2764,1955,2023,RUS
RSM00031300,53.7414,127.2764,1955,2023,RUS
RSM00031329,53.067,132.983,1951,1996,RUS
RSM00031329,53.067,132.983,1951,1996,RUS
RSM00031369,53.1475,140.6939,1951,2023,RUS
RSM00031369,53.1475,140.6939,1951,2023,RUS
RSM00031510,50.2803,127.4783,1940,2023,RUS
RSM00031510,50.2803,127.4783,1940,2023,RUS
RSM00031538,50.0667,132.1333,1958,2023,RUS
RSM00031538,50.0667,132.1333,1958,2023,RUS
RSM00031561,50.6,137.0333,1940,2010,RUS
RSM00031561,50.6,137.0333,1940,2010,RUS
RSM00031707,47.733,130.967,1948,1993,RUS
RSM00031707,47.733,130.967,1948,1993,RUS
RSM00031736,48.5333,135.2333,1940,2023,RUS
RSM00031736,48.5333,135.2333,1940,2023,RUS
RSM00031770,49.0,140.3,1964,2023,
RSM00031873,45.8667,133.7333,1957,2023,RUS
RSM00031873,45.8667,133.7333,1957,2023,RUS
RSM00031909,45.0,136.6,1950,1996,RUS
RSM00031909,45.0,136.6,1950,1996,RUS
RSM00031977,43.2667,132.05,1940,2023,RUS
RSM00031977,43.2667,132.05,1940,2023,RUS
RSM00032061,50.9,142.1667,1951,2023,RUS
RSM00032061,50.9,142.1667,1951,2023,RUS
RSM00032098,49.2167,143.1,1970,2023,RUS
RSM00032098,49.2167,143.1,1970,2023,RUS
RSM00032150,46.95,142.7167,1948,2023,RUS
RSM00032150,46.95,142.7167,1948,2023,RUS
RSM00032165,44.017,145.867,1951,1995,
RSM00032186,46.2,150.5,1961,1996,RUS
RSM00032186,46.2,150.5,1961,1996,RUS
RSM00032215,50.6833,156.1333,1998,2023,
RSM00032217,50.017,155.4,1953,1994,RUS
RSM00032217,50.017,155.4,1953,1994,RUS
RSM00032389,56.3167,160.8333,1950,2023,RUS
RSM00032389,56.3167,160.8333,1950,2023,RUS
RSM00032477,54.3,155.9167,1967,2023,RUS
RSM00032477,54.3,155.9167,1967,2023,RUS
RSM00032540,53.0833,158.5833,1948,2023,RUS
RSM00032540,53.0833,158.5833,1948,2023,RUS
RSM00032618,55.2,165.9833,1957,2023,RUS
RSM00032618,55.2,165.9833,1957,2023,RUS
RSM00034009,51.7667,36.1667,1946,2023,RUS
RSM00034009,51.7667,36.1667,1946,2023,RUS
RSM00034122,51.65,39.25,1939,2023,RUS
RSM00034122,51.65,39.25,1939,2023,RUS
RSM00034172,51.5567,46.0394,1947,2023,RUS
RSM00034172,51.5567,46.0394,1947,2023,RUS
RSM00034247,50.4167,41.05,1961,2023,RUS
RSM00034247,50.4167,41.05,1961,2023,RUS
RSM00034467,48.7833,44.3333,1947,2023,RUS
RSM00034467,48.7833,44.3333,1947,2023,RUS
RSM00034731,47.25,39.8167,1939,2023,RUS
RSM00034731,47.25,39.8167,1939,2023,RUS
RSM00034858,45.9167,43.35,1957,2023,RUS
RSM00034858,45.9167,43.35,1957,2023,RUS
RSM00034882,46.2833,47.9833,1939,2023,RUS
RSM00034882,46.2833,47.9833,1939,2023,RUS
RSM00035121,51.6925,55.0783,1939,2023,RUS
RSM00035121,51.6925,55.0783,1939,2023,RUS
RSM00036096,51.7103,94.4917,1955,2023,RUS
RSM00036096,51.7103,94.4917,1955,2023,RUS
RSM00036259,50.0,88.667,1969,1991,RUS
RSM00036259,50.0,88.667,1969,1991,RUS
RSM00037011,44.1,39.0333,1950,2023,RUS
RSM00037011,44.1,39.0333,1950,2023,RUS
RSM00037055,44.2167,43.1,1947,2023,RUS
RSM00037055,44.2167,43.1,1947,2023,RUS
RSM00037099,43.5833,39.7667,2013,2014,RUS
RSM00037099,43.5833,39.7667,2013,2014,RUS
RSM00037259,43.0,47.5,1963,2023,
SAM00040373,28.3167,46.1333,1977,2023,SAU
SAM00040375,28.3833,36.6,1976,2023,SAU
SAM00040394,27.4333,41.6833,1986,2023,SAU
SAM00040416,26.267,50.167,1976,1997,SAU
SAM00040417,26.45,49.8167,1998,2023,SAU
SAM00040430,24.55,39.7,1975,2023,SAU
SAM00040437,24.9333,46.7167,1984,2023,SAU
SAM00040438,24.7,46.733,1968,1992,SAU
SAM00041024,21.7,39.1833,1966,2023,SAU
SAM00041112,18.2333,42.65,1999,2023,SAU
SAM00041114,18.3,42.8,1983,1999,SAU
SEM00063985,-4.6833,55.5167,1973,2023,SYC
SFM00068174,-23.8667,29.45,1973,2009,ZAF
SFM00068242,-25.783,25.533,1996,1998,ZAF
SFM00068263,-25.91,28.2111,1974,2023,ZAF
SFM00068406,-28.567,16.533,1951,1987,ZAF
SFM00068424,-28.4136,21.2597,1973,2023,ZAF
SFM00068438,-28.8,24.767,1973,1994,ZAF
SFM00068442,-29.1,26.3,1966,2023,ZAF
SFM00068461,-28.25,28.3333,1980,2009,ZAF
SFM00068476,-28.567,29.767,1982,1990,ZAF
SFM00068512,-29.6719,17.8875,1987,2023,ZAF
SFM00068538,-30.6747,23.9992,1993,2023,ZAF
SFM00068588,-29.9667,30.95,1949,2010,ZAF
SFM00068592,-29.6017,31.13,2010,2023,ZAF
SFM00068728,-32.34,22.57,1980,1987,ZAF
SFM00068816,-33.97,18.6,1949,2023,ZAF
SFM00068828,-34.017,22.383,1977,1994,ZAF
SFM00068842,-33.9844,25.6108,1967,2023,ZAF
SFM00068858,-33.033,27.833,1973,1991,ZAF
SFM00068994,-46.8831,37.8669,1949,2023,ZAF
SGM00061600,16.05,-16.483,1940,2004,SEN
SGM00061641,14.73,-17.5,1940,2017,SEN
SGM00061687,13.7697,-13.6797,1940,2023,SEN
SGM00061695,12.55,-16.267,1940,1997,SEN
SHM00061901,-15.9419,-5.6672,1977,2023,SHN
SHM00061902,-7.9667,-14.4,1946,2010,SHN
SHM00068906,-40.35,-9.88,1957,2022,
SIM00014015,46.0656,14.5122,1996,2023,SVN
SNM00048698,1.3667,103.9833,1955,2023,SGP
SPM00008001,43.3658,-8.4214,1958,2023,ESP
SPM00008023,43.4911,-3.8006,1973,2023,ESP
SPM00008087,42.2,-1.45,1973,1990,ESP
SPM00008160,41.6786,-1.0731,1958,2015,ESP
SPM00008190,41.3844,2.1181,2007,2023,ESP
SPM00008221,40.4653,-3.5797,1950,2023,ESP
SPM00008301,39.55,2.617,1988,2002,
SPM00008302,39.6058,2.7067,1958,2023,ESP
SPM00008383,37.2783,-6.9117,2018,2023,ESP
SPM00008430,38.0019,-1.1708,1984,2023,ESP
SPM00060018,28.3183,-16.3822,2002,2023,ESP
SPM00060020,28.467,-16.25,1960,2002,ESP
SUM00062640,19.533,33.317,1947,2005,SDN
SUM00062641,19.583,37.217,1947,2006,SDN
SUM00062650,19.167,30.483,1973,2008,SDN
SUM00062721,15.6,32.55,1953,2014,SDN
SUM00062730,15.467,36.4,1937,2006,SDN
SUM00062760,13.617,25.333,1939,2008,SDN
SUM00062771,13.167,30.233,1936,2005,SDN
SUM00062805,11.783,34.383,1973,2005,SDN
SVM00001004,78.9233,11.9222,1992,2023,NOR
SVM00001028,74.5039,19.0011,1957,2023,NOR
SVM00020107,78.07,14.22,1937,1994,
SWM00002185,65.5433,22.1144,1949,2021,SWE
SWM00002365,62.5317,17.4361,1965,2023,
SWM00002465,59.35,17.95,1949,1995,SWE
SWM00002527,57.6572,12.2911,1977,2023,SWE
SWM00002591,57.65,18.35,1977,2023,SWE
SYM00040007,36.333,37.217,1957,1996,SYR
SYM00040080,33.417,36.517,1973,2001,SYR
SZM00006610,46.8117,6.9425,1943,2023,CHE
TBM00078894,17.9,-62.85,1973,1996,BLM
TDM00078970,10.6167,-61.35,1969,2023,TTO
TDM00078970,10.6167,-61.35,1969,2023,TTO
TEM00061976,-15.8878,54.5206,1973,2011,ATF
THM00048327,18.7706,98.9683,1954,2023,THA
THM00048354,17.3769,102.8094,1966,2016,THA
THM00048378,16.7961,100.2758,1973,2023,THA
THM00048381,16.4608,102.7894,2016,2023,THA
THM00048407,15.25,104.8667,1962,2023,THA
THM00048431,14.9681,102.0858,1973,2023,THA
THM00048453,13.6664,100.6061,2008,2023,THA
THM00048455,13.733,100.567,1953,2008,THA
THM00048477,12.6914,100.9853,1973,2023,THA
THM00048480,12.6094,102.1039,1973,2023,THA
THM00048500,11.835,99.8103,1973,2023,THA
THM00048551,9.1342,99.1519,1973,2023,THA
THM00048565,8.145,98.3144,1973,2022,THA
THM00048568,7.1819,100.6075,1954,2023,THA
TIM00038836,38.55,68.783,1946,1994,TJK
TIM00038879,38.067,74.467,1973,1990,TJK
TIM00038954,37.5,71.5,1956,1994,AFG
TNM00091792,-21.233,-175.15,1980,1999,TON
TOM00065361,8.983,1.15,1957,1989,TGO
TOM00065387,6.1667,1.25,1945,2023,TGO
TSM00060710,36.95,8.75,1992,1999,TUN
TSM00060714,37.233,9.817,1973,1995,
TSM00060715,36.8333,10.2333,1948,2023,
TSM00060720,36.85,11.083,1974,1996,TUN
TSM00060725,36.483,8.8,1973,1996,TUN
TSM00060735,35.667,10.1,1973,1996,TUN
TSM00060738,35.55,8.683,1977,1996,TUN
TSM00060740,35.75,10.75,1974,2005,TUN
TSM00060745,34.417,8.817,1973,1998,TUN
TSM00060750,34.717,10.683,1973,2005,TUN
TSM00060760,33.9167,8.1667,1969,2023,TUN
TSM00060769,33.867,10.767,1973,2005,TUN
TSM00060775,32.317,10.4,1973,1997,TUN
TSM00060780,31.683,9.3,1989,1995,TUN
TTM00097385,-9.2,124.367,1996,1999,
TTM00097388,-8.55,126.567,1984,1998,TLS
TTM00097395,-8.5,126.4,1950,1988,TLS
TUM00017030,41.2833,36.3,1952,2023,TUR
TUM00017064,40.9,29.15,1951,2023,
TUM00017095,39.9,41.2833,2006,2023,TUR
TUM00017130,39.95,32.8833,1949,2022,TUR
TUM00017196,38.6833,35.4833,2016,2023,TUR
TUM00017220,38.4333,27.1667,1952,2023,TUR
TUM00017240,37.75,30.55,1970,2023,TUR
TUM00017281,37.9,40.2,1953,2022,TUR
TUM00017351,36.9833,35.35,1986,2023,TUR
TVM00091643,-8.5167,179.2167,1973,2023,
TWM00046689,26.15,119.95,1973,1998,
TWM00046699,23.9833,121.6,1973,2012,CHN
TWM00046734,23.5833,119.6167,1954,2012,CHN
TWM00046736,24.433,118.433,1960,1999,CHN
TWM00046741,23.0,120.21,1998,1998,CHN
TWM00046743,22.95,120.217,1977,1993,CHN
TWM00046746,23.467,120.383,1977,1994,CHN
TWM00046747,22.467,120.433,1957,1998,
TWM00046750,22.6667,120.45,1977,2012,CHN
TWM00046751,24.183,120.65,1978,1992,CHN
TWM00046767,23.53,120.13,1975,1999,
TWM00046780,22.6833,121.5,1986,2012,
TWM00046810,20.7167,116.7167,1973,2012,
TWM00046902,10.717,115.833,1973,1998,
TWM00058968,25.0333,121.5167,1957,2023,CHN
TXM00038392,41.833,59.983,1946,1997,TKM
TXM00038507,40.0333,52.9833,1958,2015,TKM
TXM00038687,39.083,63.6,1949,1994,TKM
TXM00038750,37.467,53.967,1950,1993,TKM
TXM00038880,37.987,58.361,1940,1997,TKM
TXM00038989,35.9,62.9667,1951,1996,TKM
TZM00063832,-5.083,32.833,1974,1988,TZA
TZM00063844,-5.083,39.067,1973,1986,TZA
TZM00063894,-6.8667,39.2,1963,2023,TZA
TZM00063932,-8.933,33.467,1973,1989,TZA
UCM00078988,12.2,-68.9667,1956,2023,CUW
UGM00063705,0.05,32.45,1959,2018,UGA
UKM00003005,60.1392,-1.1847,1941,2023,GBR
UKM00003023,57.3575,-7.385,1998,2023,GBR
UKM00003026,58.217,-6.317,1949,2002,
UKM00003066,57.65,-3.567,1993,2004,GBR
UKM00003091,57.2,-2.217,1989,1999,GBR
UKM00003162,55.317,-3.2,1999,2000,GBR
UKM00003170,56.433,-2.867,1959,1992,GBR
UKM00003171,56.383,-2.867,1949,2002,GBR
UKM00003213,54.32,-3.4,1973,1999,GBR
UKM00003238,55.0197,-1.8817,2002,2023,GBR
UKM00003240,55.417,-1.6,1992,2002,GBR
UKM00003257,54.3,-1.533,1990,2000,GBR
UKM00003322,53.55,-2.917,1949,1996,GBR
UKM00003354,53.0056,-1.2511,1998,2023,GBR
UKM00003377,53.167,-0.517,1989,2005,GBR
UKM00003414,52.8,-2.667,1997,2000,GBR
UKM00003496,52.67,1.68,1951,2001,GBR
UKM00003501,52.4167,-4.0,1998,2001,GBR
UKM00003502,52.1394,-4.5711,1969,2023,
UKM00003559,52.1039,-0.4214,1996,2021,GBR
UKM00003586,52.333,0.767,1989,1993,GBR
UKM00003590,52.117,0.967,1999,2006,GBR
UKM00003649,51.75,-1.583,1992,2005,GBR
UKM00003693,51.5547,0.8269,1966,2010,GBR
UKM00003715,51.4,-3.35,1989,1997,GBR
UKM00003743,51.2017,-1.8058,1942,2023,GBR
UKM00003774,51.083,-0.217,1953,1992,GBR
UKM00003808,50.2183,-5.3275,1949,2023,GBR
UKM00003882,50.8994,0.3169,1993,2023,GBR
UKM00003918,54.5,-6.3333,2002,2023,GBR
UKM00003920,54.48,-6.1,1962,2002,GBR
UKM00033966,45.0464,34.5989,2011,2013,UKR
UPM00033317,50.1667,27.0333,1957,2022,UKR
UPM00033345,50.4,30.5667,1939,2022,UKR
UPM00033393,49.8167,23.95,1947,2022,UKR
UPM00033631,48.633,22.267,1953,2008,UKR
UPM00033658,48.3667,25.9,1950,2018,UKR
UPM00033791,48.0333,33.2167,1949,2022,UKR
UPM00033837,46.4333,30.7667,1939,2022,UKR
UPM00033946,44.6833,34.1333,1950,2010,UKR
UPM00034300,49.9667,36.1333,1939,2022,UKR
USM00070026,71.2889,-156.7833,1932,2023,USA
USM00070027,71.317,-156.617,2008,2008,USA
USM00070086,70.1333,-143.6333,1953,1988,
USM00070133,66.8864,-162.6133,1942,2023,USA
USM00070200,64.5072,-165.4347,1930,2023,
USM00070219,60.785,-161.84,1940,2023,USA
USM00070231,62.9583,-155.5978,1942,2023,USA
USM00070261,64.8161,-147.8767,1930,2023,USA
USM00070267,64.0,-145.733,1957,1993,USA
USM00070270,61.2667,-149.65,1982,2006,USA
USM00070273,61.1567,-149.9864,1938,2023,USA
USM00070308,57.15,-170.2167,1944,2023,
USM00070316,55.2011,-162.7164,1946,2023,USA
USM00070326,58.6794,-156.6683,1953,2023,USA
USM00070350,57.7431,-152.4867,1946,2023,
USM00070361,59.5167,-139.6667,1942,2023,USA
USM00070398,55.0389,-131.5778,1942,2023,USA
USM00070414,52.7167,174.1,1946,2023,USA
USM00070454,51.883,-176.65,1943,1996,USA
USM00072201,24.5531,-81.7886,1919,2023,USA
USM00072202,25.7544,-80.3831,1945,2023,USA
USM00072203,26.6847,-80.0994,1943,1995,USA
USM00072206,30.4839,-81.7011,1926,2023,USA
USM00072208,32.895,-80.0275,1932,2023,USA
USM00072210,27.7053,-82.4006,1931,2023,USA
USM00072213,31.25,-82.4,1942,1995,USA
USM00072214,30.4461,-84.2994,1940,2023,USA
USM00072215,33.3558,-84.5672,1994,2023,USA
USM00072220,29.733,-85.033,1948,1991,USA
USM00072221,30.4833,-86.5167,1938,2023,USA
USM00072225,32.333,-84.833,1969,1989,USA
USM00072229,32.9,-87.25,1974,1994,USA
USM00072230,33.1789,-86.7822,1994,2023,USA
USM00072232,29.3333,-89.4,1950,1988,USA
USM00072233,30.3369,-89.825,1988,2023,USA
USM00072235,32.3189,-90.08,1932,2023,USA
USM00072239,31.033,-93.033,1976,1989,USA
USM00072240,30.1253,-93.2161,1940,2023,USA
USM00072247,32.35,-94.65,1975,1995,USA
USM00072248,32.4511,-93.8414,1949,2023,USA
USM00072249,32.835,-97.2986,1937,2023,USA
USM00072250,25.9167,-97.4192,1929,2023,USA
USM00072251,27.7789,-97.5056,1953,2023,USA
USM00072255,28.85,-96.9167,1942,1989,USA
USM00072257,31.1,-97.717,1969,1991,USA
USM00072260,32.2167,-98.1833,1973,1994,USA
USM00072261,29.3744,-100.9183,1954,2023,USA
USM00072265,31.9425,-102.1892,1930,2023,USA
USM00072269,32.4,-106.367,1949,1993,USA
USM00072273,31.583,-110.333,1955,1995,USA
USM00072274,32.2278,-110.9558,1932,2023,USA
USM00072278,33.433,-112.2,1948,1998,USA
USM00072280,32.65,-114.6,1929,2004,USA
USM00072281,32.817,-115.683,1962,1991,USA
USM00072293,32.8333,-117.1167,1946,2023,USA
USM00072303,35.167,-79.033,1919,1990,USA
USM00072304,35.2667,-75.55,1941,1994,USA
USM00072305,34.7761,-76.8767,1994,2023,USA
USM00072311,33.95,-83.3167,1955,1994,USA
USM00072317,36.0981,-79.9428,1928,2023,USA
USM00072318,37.2039,-80.4142,1995,2023,USA
USM00072327,36.2469,-86.5617,1937,2023,USA
USM00072340,34.835,-92.2594,1947,2023,USA
